Date,Group,Item,Value
2007-06-01,Non-rural goods,Other mineral fuels,1291
2007-07-01,Non-rural goods,Other mineral fuels,1363
2007-08-01,Non-rural goods,Other mineral fuels,1606
2007-09-01,Non-rural goods,Other mineral fuels,1090
2007-10-01,Non-rural goods,Other mineral fuels,1593
2007-11-01,Non-rural goods,Other mineral fuels,1504
2007-12-01,Non-rural goods,Other mineral fuels,1563
2008-01-01,Non-rural goods,Other mineral fuels,1523
2008-02-01,Non-rural goods,Other mineral fuels,1627
2008-03-01,Non-rural goods,Other mineral fuels,1627
2008-04-01,Non-rural goods,Other mineral fuels,1673
2008-05-01,Non-rural goods,Other mineral fuels,1798
2008-06-01,Non-rural goods,Other mineral fuels,1922
2008-07-01,Non-rural goods,Other mineral fuels,1991
2008-08-01,Non-rural goods,Other mineral fuels,2030
2008-09-01,Non-rural goods,Other mineral fuels,2033
2008-10-01,Non-rural goods,Other mineral fuels,2272
2008-11-01,Non-rural goods,Other mineral fuels,2213
2008-12-01,Non-rural goods,Other mineral fuels,2022
2009-01-01,Non-rural goods,Other mineral fuels,1655
2009-02-01,Non-rural goods,Other mineral fuels,1493
2009-03-01,Non-rural goods,Other mineral fuels,1361
2009-04-01,Non-rural goods,Other mineral fuels,1167
2009-05-01,Non-rural goods,Other mineral fuels,1172
2009-06-01,Non-rural goods,Other mineral fuels,1297
2009-07-01,Non-rural goods,Other mineral fuels,1493
2009-08-01,Non-rural goods,Other mineral fuels,1415
2009-09-01,Non-rural goods,Other mineral fuels,1312
2009-10-01,Non-rural goods,Other mineral fuels,1704
2009-11-01,Non-rural goods,Other mineral fuels,1325
2009-12-01,Non-rural goods,Other mineral fuels,1580
2010-01-01,Non-rural goods,Other mineral fuels,1405
2010-02-01,Non-rural goods,Other mineral fuels,1467
2010-03-01,Non-rural goods,Other mineral fuels,1789
2010-04-01,Non-rural goods,Other mineral fuels,1972
2010-05-01,Non-rural goods,Other mineral fuels,1543
2010-06-01,Non-rural goods,Other mineral fuels,1980
2010-07-01,Non-rural goods,Other mineral fuels,2311
2010-08-01,Non-rural goods,Other mineral fuels,2129
2010-09-01,Non-rural goods,Other mineral fuels,1630
2010-10-01,Non-rural goods,Other mineral fuels,1800
2010-11-01,Non-rural goods,Other mineral fuels,1948
2010-12-01,Non-rural goods,Other mineral fuels,2093
2011-01-01,Non-rural goods,Other mineral fuels,1661
2011-02-01,Non-rural goods,Other mineral fuels,1698
2011-03-01,Non-rural goods,Other mineral fuels,2049
2011-04-01,Non-rural goods,Other mineral fuels,2124
2011-05-01,Non-rural goods,Other mineral fuels,2060
2011-06-01,Non-rural goods,Other mineral fuels,2104
2011-07-01,Non-rural goods,Other mineral fuels,2081
2011-08-01,Non-rural goods,Other mineral fuels,2436
2011-09-01,Non-rural goods,Other mineral fuels,2023
2011-10-01,Non-rural goods,Other mineral fuels,2212
2011-11-01,Non-rural goods,Other mineral fuels,2051
2011-12-01,Non-rural goods,Other mineral fuels,2368
2012-01-01,Non-rural goods,Other mineral fuels,1966
2012-02-01,Non-rural goods,Other mineral fuels,1787
2012-03-01,Non-rural goods,Other mineral fuels,2293
2012-04-01,Non-rural goods,Other mineral fuels,2061
2012-05-01,Non-rural goods,Other mineral fuels,2070
2012-06-01,Non-rural goods,Other mineral fuels,2353
2012-07-01,Non-rural goods,Other mineral fuels,2744
2012-08-01,Non-rural goods,Other mineral fuels,2752
2012-09-01,Non-rural goods,Other mineral fuels,2246
2012-10-01,Non-rural goods,Other mineral fuels,2414
2012-11-01,Non-rural goods,Other mineral fuels,2214
2012-12-01,Non-rural goods,Other mineral fuels,2273
2013-01-01,Non-rural goods,Other mineral fuels,2018
2013-02-01,Non-rural goods,Other mineral fuels,1607
2013-03-01,Non-rural goods,Other mineral fuels,2105
2013-04-01,Non-rural goods,Other mineral fuels,1871
2013-05-01,Non-rural goods,Other mineral fuels,2127
2013-06-01,Non-rural goods,Other mineral fuels,2044
2013-07-01,Non-rural goods,Other mineral fuels,2660
2013-08-01,Non-rural goods,Other mineral fuels,2466
2013-09-01,Non-rural goods,Other mineral fuels,2244
2013-10-01,Non-rural goods,Other mineral fuels,2024
2013-11-01,Non-rural goods,Other mineral fuels,2059
2013-12-01,Non-rural goods,Other mineral fuels,2647
2014-01-01,Non-rural goods,Other mineral fuels,2544
2014-02-01,Non-rural goods,Other mineral fuels,2388
2014-03-01,Non-rural goods,Other mineral fuels,2665
2014-04-01,Non-rural goods,Other mineral fuels,2487
2014-05-01,Non-rural goods,Other mineral fuels,2266
2014-06-01,Non-rural goods,Other mineral fuels,2737
2014-07-01,Non-rural goods,Other mineral fuels,2951
2014-08-01,Non-rural goods,Other mineral fuels,2498
2014-09-01,Non-rural goods,Other mineral fuels,2492
2014-10-01,Non-rural goods,Other mineral fuels,2559
2014-11-01,Non-rural goods,Other mineral fuels,2646
2014-12-01,Non-rural goods,Other mineral fuels,2369
2015-01-01,Non-rural goods,Other mineral fuels,2377
2015-02-01,Non-rural goods,Other mineral fuels,2216
2015-03-01,Non-rural goods,Other mineral fuels,1791
2015-04-01,Non-rural goods,Other mineral fuels,1744
2015-05-01,Non-rural goods,Other mineral fuels,1382
2015-06-01,Non-rural goods,Other mineral fuels,1731
2015-07-01,Non-rural goods,Other mineral fuels,2073
2015-08-01,Non-rural goods,Other mineral fuels,2081
2015-09-01,Non-rural goods,Other mineral fuels,1987
2015-10-01,Non-rural goods,Other mineral fuels,2103
2015-11-01,Non-rural goods,Other mineral fuels,2117
2015-12-01,Non-rural goods,Other mineral fuels,2023
2016-01-01,Non-rural goods,Other mineral fuels,1877
2016-02-01,Non-rural goods,Other mineral fuels,1816
2016-03-01,Non-rural goods,Other mineral fuels,1924
2016-04-01,Non-rural goods,Other mineral fuels,1606
2016-05-01,Non-rural goods,Other mineral fuels,1391
2016-06-01,Non-rural goods,Other mineral fuels,1742
2016-07-01,Non-rural goods,Other mineral fuels,1877
2016-08-01,Non-rural goods,Other mineral fuels,2171
2016-09-01,Non-rural goods,Other mineral fuels,2074
2016-10-01,Non-rural goods,Other mineral fuels,2419
2016-11-01,Non-rural goods,Other mineral fuels,2460
2016-12-01,Non-rural goods,Other mineral fuels,2463
2017-01-01,Non-rural goods,Other mineral fuels,2531
2017-02-01,Non-rural goods,Other mineral fuels,2279
2017-03-01,Non-rural goods,Other mineral fuels,2545
2017-04-01,Non-rural goods,Other mineral fuels,2213
2017-05-01,Non-rural goods,Other mineral fuels,2831
2017-06-01,Non-rural goods,Other mineral fuels,2997
2017-07-01,Non-rural goods,Other mineral fuels,2979
2017-08-01,Non-rural goods,Other mineral fuels,2862
2017-09-01,Non-rural goods,Other mineral fuels,2468
2017-10-01,Non-rural goods,Other mineral fuels,2654
2017-11-01,Non-rural goods,Other mineral fuels,3024
2017-12-01,Non-rural goods,Other mineral fuels,3060
2018-01-01,Non-rural goods,Other mineral fuels,3620
2018-02-01,Non-rural goods,Other mineral fuels,3357
2018-03-01,Non-rural goods,Other mineral fuels,3805
2018-04-01,Non-rural goods,Other mineral fuels,3581
2018-05-01,Non-rural goods,Other mineral fuels,3654
2018-06-01,Non-rural goods,Other mineral fuels,4186
2018-07-01,Non-rural goods,Other mineral fuels,4622
2018-08-01,Non-rural goods,Other mineral fuels,5030
2018-09-01,Non-rural goods,Other mineral fuels,4959
2018-10-01,Non-rural goods,Other mineral fuels,5562
2018-11-01,Non-rural goods,Other mineral fuels,5664
2018-12-01,Non-rural goods,Other mineral fuels,5505
2019-01-01,Non-rural goods,Other mineral fuels,5461
2019-02-01,Non-rural goods,Other mineral fuels,4918
2019-03-01,Non-rural goods,Other mineral fuels,4910
2019-04-01,Non-rural goods,Other mineral fuels,4944
2019-05-01,Non-rural goods,Other mineral fuels,4516
2019-06-01,Non-rural goods,Other mineral fuels,4436
2019-07-01,Non-rural goods,Other mineral fuels,4997
2019-08-01,Non-rural goods,Other mineral fuels,5557
2019-09-01,Non-rural goods,Other mineral fuels,5268
2019-10-01,Non-rural goods,Other mineral fuels,5005
2019-11-01,Non-rural goods,Other mineral fuels,5238
2019-12-01,Non-rural goods,Other mineral fuels,5428
2020-01-01,Non-rural goods,Other mineral fuels,5437
2020-02-01,Non-rural goods,Other mineral fuels,4588
2020-03-01,Non-rural goods,Other mineral fuels,5233
2020-04-01,Non-rural goods,Other mineral fuels,4729
2020-05-01,Non-rural goods,Other mineral fuels,3869
2020-06-01,Non-rural goods,Other mineral fuels,3269
2020-07-01,Non-rural goods,Other mineral fuels,2831
2020-08-01,Non-rural goods,Other mineral fuels,2834
2020-09-01,Non-rural goods,Other mineral fuels,2520
2020-10-01,Non-rural goods,Other mineral fuels,2799
2020-11-01,Non-rural goods,Other mineral fuels,3233
2020-12-01,Non-rural goods,Other mineral fuels,3389
2021-01-01,Non-rural goods,Other mineral fuels,3521
2021-02-01,Non-rural goods,Other mineral fuels,3416
2021-03-01,Non-rural goods,Other mineral fuels,3821
2021-04-01,Non-rural goods,Other mineral fuels,3959
2021-05-01,Non-rural goods,Other mineral fuels,3572
2021-06-01,Non-rural goods,Other mineral fuels,3730
2021-07-01,Non-rural goods,Other mineral fuels,5237
2021-08-01,Non-rural goods,Other mineral fuels,6044
2021-09-01,Non-rural goods,Other mineral fuels,6430
2021-10-01,Non-rural goods,Other mineral fuels,7029
2021-11-01,Non-rural goods,Other mineral fuels,7851
2021-12-01,Non-rural goods,Other mineral fuels,7965
2022-01-01,Non-rural goods,Other mineral fuels,7388
2022-02-01,Non-rural goods,Other mineral fuels,6942
2022-03-01,Non-rural goods,Other mineral fuels,7633
2022-04-01,Non-rural goods,Other mineral fuels,7655
2022-05-01,Non-rural goods,Other mineral fuels,8100
2022-06-01,Non-rural goods,Other mineral fuels,9016
2022-07-01,Non-rural goods,Other mineral fuels,8248
2022-08-01,Non-rural goods,Other mineral fuels,9512
2022-09-01,Non-rural goods,Other mineral fuels,11679
2022-10-01,Non-rural goods,Other mineral fuels,11688
2022-11-01,Non-rural goods,Other mineral fuels,9448
2022-12-01,Non-rural goods,Other mineral fuels,9883
2023-01-01,Non-rural goods,Other mineral fuels,9632
2023-02-01,Non-rural goods,Other mineral fuels,8264
2023-03-01,Non-rural goods,Other mineral fuels,8233
2023-04-01,Non-rural goods,Other mineral fuels,7232
2023-05-01,Non-rural goods,Other mineral fuels,7087
2023-06-01,Non-rural goods,Other mineral fuels,6446
2023-07-01,Non-rural goods,Other mineral fuels,6566
2023-08-01,Non-rural goods,Other mineral fuels,7226
2023-09-01,Non-rural goods,Other mineral fuels,6792
2023-10-01,Non-rural goods,Other mineral fuels,6997
2023-11-01,Non-rural goods,Other mineral fuels,7255
2023-12-01,Non-rural goods,Other mineral fuels,7397
2024-01-01,Non-rural goods,Other mineral fuels,7456
2024-02-01,Non-rural goods,Other mineral fuels,7265
2024-03-01,Non-rural goods,Other mineral fuels,7230
2024-04-01,Non-rural goods,Other mineral fuels,6605
2024-05-01,Non-rural goods,Other mineral fuels,6526
2024-06-01,Non-rural goods,Other mineral fuels,6453
2024-07-01,Non-rural goods,Other mineral fuels,6457
2024-08-01,Non-rural goods,Other mineral fuels,6778
2024-09-01,Non-rural goods,Other mineral fuels,5959
2024-10-01,Non-rural goods,Other mineral fuels,6732
2024-11-01,Non-rural goods,Other mineral fuels,6953
2024-12-01,Non-rural goods,Other mineral fuels,7439
2025-01-01,Non-rural goods,Other mineral fuels,6672
2025-02-01,Non-rural goods,Other mineral fuels,5878
2025-03-01,Non-rural goods,Other mineral fuels,6502
2025-04-01,Non-rural goods,Other mineral fuels,6781
2025-05-01,Non-rural goods,Other mineral fuels,6147
2025-06-01,Non-rural goods,Other mineral fuels,5819
2025-07-01,Non-rural goods,Other mineral fuels,6403
2025-08-01,Non-rural goods,Other mineral fuels,5967
1971-08-01,Non-rural goods,Metals (excl. non-monetary gold),36
1971-09-01,Non-rural goods,Metals (excl. non-monetary gold),34
1971-10-01,Non-rural goods,Metals (excl. non-monetary gold),27
1971-11-01,Non-rural goods,Metals (excl. non-monetary gold),29
1971-12-01,Non-rural goods,Metals (excl. non-monetary gold),29
1972-01-01,Non-rural goods,Metals (excl. non-monetary gold),33
1972-02-01,Non-rural goods,Metals (excl. non-monetary gold),33
1972-03-01,Non-rural goods,Metals (excl. non-monetary gold),36
1972-04-01,Non-rural goods,Metals (excl. non-monetary gold),38
1972-05-01,Non-rural goods,Metals (excl. non-monetary gold),45
1972-06-01,Non-rural goods,Metals (excl. non-monetary gold),39
1972-07-01,Non-rural goods,Metals (excl. non-monetary gold),37
1972-08-01,Non-rural goods,Metals (excl. non-monetary gold),46
1972-09-01,Non-rural goods,Metals (excl. non-monetary gold),44
1972-10-01,Non-rural goods,Metals (excl. non-monetary gold),45
1972-11-01,Non-rural goods,Metals (excl. non-monetary gold),48
1972-12-01,Non-rural goods,Metals (excl. non-monetary gold),44
1973-01-01,Non-rural goods,Metals (excl. non-monetary gold),46
1973-02-01,Non-rural goods,Metals (excl. non-monetary gold),39
1973-03-01,Non-rural goods,Metals (excl. non-monetary gold),42
1973-04-01,Non-rural goods,Metals (excl. non-monetary gold),35
1973-05-01,Non-rural goods,Metals (excl. non-monetary gold),45
1973-06-01,Non-rural goods,Metals (excl. non-monetary gold),42
1973-07-01,Non-rural goods,Metals (excl. non-monetary gold),44
1973-08-01,Non-rural goods,Metals (excl. non-monetary gold),48
1973-09-01,Non-rural goods,Metals (excl. non-monetary gold),44
1973-10-01,Non-rural goods,Metals (excl. non-monetary gold),57
1973-11-01,Non-rural goods,Metals (excl. non-monetary gold),52
1973-12-01,Non-rural goods,Metals (excl. non-monetary gold),50
1974-01-01,Non-rural goods,Metals (excl. non-monetary gold),51
1974-02-01,Non-rural goods,Metals (excl. non-monetary gold),53
1974-03-01,Non-rural goods,Metals (excl. non-monetary gold),47
1974-04-01,Non-rural goods,Metals (excl. non-monetary gold),54
1974-05-01,Non-rural goods,Metals (excl. non-monetary gold),75
1974-06-01,Non-rural goods,Metals (excl. non-monetary gold),63
1974-07-01,Non-rural goods,Metals (excl. non-monetary gold),61
1974-08-01,Non-rural goods,Metals (excl. non-monetary gold),61
1974-09-01,Non-rural goods,Metals (excl. non-monetary gold),70
1974-10-01,Non-rural goods,Metals (excl. non-monetary gold),78
1974-11-01,Non-rural goods,Metals (excl. non-monetary gold),78
1974-12-01,Non-rural goods,Metals (excl. non-monetary gold),80
1975-01-01,Non-rural goods,Metals (excl. non-monetary gold),77
1975-02-01,Non-rural goods,Metals (excl. non-monetary gold),77
1975-03-01,Non-rural goods,Metals (excl. non-monetary gold),73
1975-04-01,Non-rural goods,Metals (excl. non-monetary gold),73
1975-05-01,Non-rural goods,Metals (excl. non-monetary gold),78
1975-06-01,Non-rural goods,Metals (excl. non-monetary gold),78
1975-07-01,Non-rural goods,Metals (excl. non-monetary gold),68
1975-08-01,Non-rural goods,Metals (excl. non-monetary gold),68
1975-09-01,Non-rural goods,Metals (excl. non-monetary gold),58
1975-10-01,Non-rural goods,Metals (excl. non-monetary gold),65
1975-11-01,Non-rural goods,Metals (excl. non-monetary gold),60
1975-12-01,Non-rural goods,Metals (excl. non-monetary gold),61
1976-01-01,Non-rural goods,Metals (excl. non-monetary gold),57
1976-02-01,Non-rural goods,Metals (excl. non-monetary gold),57
1976-03-01,Non-rural goods,Metals (excl. non-monetary gold),65
1976-04-01,Non-rural goods,Metals (excl. non-monetary gold),67
1976-05-01,Non-rural goods,Metals (excl. non-monetary gold),59
1976-06-01,Non-rural goods,Metals (excl. non-monetary gold),76
1976-07-01,Non-rural goods,Metals (excl. non-monetary gold),86
1976-08-01,Non-rural goods,Metals (excl. non-monetary gold),86
1976-09-01,Non-rural goods,Metals (excl. non-monetary gold),88
1976-10-01,Non-rural goods,Metals (excl. non-monetary gold),89
1976-11-01,Non-rural goods,Metals (excl. non-monetary gold),95
1976-12-01,Non-rural goods,Metals (excl. non-monetary gold),86
1977-01-01,Non-rural goods,Metals (excl. non-monetary gold),88
1977-02-01,Non-rural goods,Metals (excl. non-monetary gold),78
1977-03-01,Non-rural goods,Metals (excl. non-monetary gold),84
1977-04-01,Non-rural goods,Metals (excl. non-monetary gold),83
1977-05-01,Non-rural goods,Metals (excl. non-monetary gold),88
1977-06-01,Non-rural goods,Metals (excl. non-monetary gold),87
1977-07-01,Non-rural goods,Metals (excl. non-monetary gold),83
1977-08-01,Non-rural goods,Metals (excl. non-monetary gold),101
1977-09-01,Non-rural goods,Metals (excl. non-monetary gold),99
1977-10-01,Non-rural goods,Metals (excl. non-monetary gold),69
1977-11-01,Non-rural goods,Metals (excl. non-monetary gold),96
1977-12-01,Non-rural goods,Metals (excl. non-monetary gold),110
1978-01-01,Non-rural goods,Metals (excl. non-monetary gold),80
1978-02-01,Non-rural goods,Metals (excl. non-monetary gold),69
1978-03-01,Non-rural goods,Metals (excl. non-monetary gold),83
1978-04-01,Non-rural goods,Metals (excl. non-monetary gold),83
1978-05-01,Non-rural goods,Metals (excl. non-monetary gold),71
1978-06-01,Non-rural goods,Metals (excl. non-monetary gold),96
1978-07-01,Non-rural goods,Metals (excl. non-monetary gold),111
1978-08-01,Non-rural goods,Metals (excl. non-monetary gold),106
1978-09-01,Non-rural goods,Metals (excl. non-monetary gold),107
1978-10-01,Non-rural goods,Metals (excl. non-monetary gold),129
1978-11-01,Non-rural goods,Metals (excl. non-monetary gold),124
1978-12-01,Non-rural goods,Metals (excl. non-monetary gold),104
1979-01-01,Non-rural goods,Metals (excl. non-monetary gold),113
1979-02-01,Non-rural goods,Metals (excl. non-monetary gold),103
1979-03-01,Non-rural goods,Metals (excl. non-monetary gold),105
1979-04-01,Non-rural goods,Metals (excl. non-monetary gold),133
1979-05-01,Non-rural goods,Metals (excl. non-monetary gold),138
1979-06-01,Non-rural goods,Metals (excl. non-monetary gold),112
1979-07-01,Non-rural goods,Metals (excl. non-monetary gold),160
1979-08-01,Non-rural goods,Metals (excl. non-monetary gold),131
1979-09-01,Non-rural goods,Metals (excl. non-monetary gold),155
1979-10-01,Non-rural goods,Metals (excl. non-monetary gold),150
1979-11-01,Non-rural goods,Metals (excl. non-monetary gold),127
1979-12-01,Non-rural goods,Metals (excl. non-monetary gold),168
1980-01-01,Non-rural goods,Metals (excl. non-monetary gold),151
1980-02-01,Non-rural goods,Metals (excl. non-monetary gold),230
