Date,Group,Item,Value
1998-04-01,Capital goods,Paper and paperboard,-150
1998-05-01,Capital goods,Paper and paperboard,-148
1998-06-01,Capital goods,Paper and paperboard,-172
1998-07-01,Capital goods,Paper and paperboard,-184
1998-08-01,Capital goods,Paper and paperboard,-176
1998-09-01,Capital goods,Paper and paperboard,-183
1998-10-01,Capital goods,Paper and paperboard,-186
1998-11-01,Capital goods,Paper and paperboard,-165
1998-12-01,Capital goods,Paper and paperboard,-147
1999-01-01,Capital goods,Paper and paperboard,-149
1999-02-01,Capital goods,Paper and paperboard,-160
1999-03-01,Capital goods,Paper and paperboard,-175
1999-04-01,Capital goods,Paper and paperboard,-148
1999-05-01,Capital goods,Paper and paperboard,-147
1999-06-01,Capital goods,Paper and paperboard,-154
1999-07-01,Capital goods,Paper and paperboard,-177
1999-08-01,Capital goods,Paper and paperboard,-171
1999-09-01,Capital goods,Paper and paperboard,-196
1999-10-01,Capital goods,Paper and paperboard,-199
1999-11-01,Capital goods,Paper and paperboard,-203
1999-12-01,Capital goods,Paper and paperboard,-179
2000-01-01,Capital goods,Paper and paperboard,-163
2000-02-01,Capital goods,Paper and paperboard,-177
2000-03-01,Capital goods,Paper and paperboard,-192
2000-04-01,Capital goods,Paper and paperboard,-168
2000-05-01,Capital goods,Paper and paperboard,-189
2000-06-01,Capital goods,Paper and paperboard,-182
2000-07-01,Capital goods,Paper and paperboard,-198
2000-08-01,Capital goods,Paper and paperboard,-210
2000-09-01,Capital goods,Paper and paperboard,-214
2000-10-01,Capital goods,Paper and paperboard,-237
2000-11-01,Capital goods,Paper and paperboard,-228
2000-12-01,Capital goods,Paper and paperboard,-183
2001-01-01,Capital goods,Paper and paperboard,-180
2001-02-01,Capital goods,Paper and paperboard,-172
2001-03-01,Capital goods,Paper and paperboard,-196
2001-04-01,Capital goods,Paper and paperboard,-158
2001-05-01,Capital goods,Paper and paperboard,-162
2001-06-01,Capital goods,Paper and paperboard,-168
2001-07-01,Capital goods,Paper and paperboard,-186
2001-08-01,Capital goods,Paper and paperboard,-198
2001-09-01,Capital goods,Paper and paperboard,-183
2001-10-01,Capital goods,Paper and paperboard,-219
2001-11-01,Capital goods,Paper and paperboard,-205
2001-12-01,Capital goods,Paper and paperboard,-156
2002-01-01,Capital goods,Paper and paperboard,-181
2002-02-01,Capital goods,Paper and paperboard,-178
2002-03-01,Capital goods,Paper and paperboard,-188
2002-04-01,Capital goods,Paper and paperboard,-187
2002-05-01,Capital goods,Paper and paperboard,-181
2002-06-01,Capital goods,Paper and paperboard,-157
2002-07-01,Capital goods,Paper and paperboard,-183
2002-08-01,Capital goods,Paper and paperboard,-205
2002-09-01,Capital goods,Paper and paperboard,-199
2002-10-01,Capital goods,Paper and paperboard,-238
2002-11-01,Capital goods,Paper and paperboard,-204
2002-12-01,Capital goods,Paper and paperboard,-176
2003-01-01,Capital goods,Paper and paperboard,-214
2003-02-01,Capital goods,Paper and paperboard,-185
2003-03-01,Capital goods,Paper and paperboard,-192
2003-04-01,Capital goods,Paper and paperboard,-177
2003-05-01,Capital goods,Paper and paperboard,-182
2003-06-01,Capital goods,Paper and paperboard,-168
2003-07-01,Capital goods,Paper and paperboard,-202
2003-08-01,Capital goods,Paper and paperboard,-191
2003-09-01,Capital goods,Paper and paperboard,-203
2003-10-01,Capital goods,Paper and paperboard,-214
2003-11-01,Capital goods,Paper and paperboard,-179
2003-12-01,Capital goods,Paper and paperboard,-170
2004-01-01,Capital goods,Paper and paperboard,-183
2004-02-01,Capital goods,Paper and paperboard,-172
2004-03-01,Capital goods,Paper and paperboard,-195
2004-04-01,Capital goods,Paper and paperboard,-177
2004-05-01,Capital goods,Paper and paperboard,-177
2004-06-01,Capital goods,Paper and paperboard,-181
2004-07-01,Capital goods,Paper and paperboard,-199
2004-08-01,Capital goods,Paper and paperboard,-198
2004-09-01,Capital goods,Paper and paperboard,-201
2004-10-01,Capital goods,Paper and paperboard,-219
2004-11-01,Capital goods,Paper and paperboard,-213
2004-12-01,Capital goods,Paper and paperboard,-183
2005-01-01,Capital goods,Paper and paperboard,-187
2005-02-01,Capital goods,Paper and paperboard,-178
2005-03-01,Capital goods,Paper and paperboard,-193
2005-04-01,Capital goods,Paper and paperboard,-186
2005-05-01,Capital goods,Paper and paperboard,-175
2005-06-01,Capital goods,Paper and paperboard,-179
2005-07-01,Capital goods,Paper and paperboard,-177
2005-08-01,Capital goods,Paper and paperboard,-198
2005-09-01,Capital goods,Paper and paperboard,-221
2005-10-01,Capital goods,Paper and paperboard,-207
2005-11-01,Capital goods,Paper and paperboard,-219
2005-12-01,Capital goods,Paper and paperboard,-173
2006-01-01,Capital goods,Paper and paperboard,-196
2006-02-01,Capital goods,Paper and paperboard,-171
2006-03-01,Capital goods,Paper and paperboard,-196
2006-04-01,Capital goods,Paper and paperboard,-182
2006-05-01,Capital goods,Paper and paperboard,-184
2006-06-01,Capital goods,Paper and paperboard,-186
2006-07-01,Capital goods,Paper and paperboard,-194
2006-08-01,Capital goods,Paper and paperboard,-220
2006-09-01,Capital goods,Paper and paperboard,-227
2006-10-01,Capital goods,Paper and paperboard,-207
2006-11-01,Capital goods,Paper and paperboard,-209
2006-12-01,Capital goods,Paper and paperboard,-166
2007-01-01,Capital goods,Paper and paperboard,-201
2007-02-01,Capital goods,Paper and paperboard,-189
2007-03-01,Capital goods,Paper and paperboard,-204
2007-04-01,Capital goods,Paper and paperboard,-179
2007-05-01,Capital goods,Paper and paperboard,-209
2007-06-01,Capital goods,Paper and paperboard,-174
2007-07-01,Capital goods,Paper and paperboard,-218
2007-08-01,Capital goods,Paper and paperboard,-230
2007-09-01,Capital goods,Paper and paperboard,-204
2007-10-01,Capital goods,Paper and paperboard,-225
2007-11-01,Capital goods,Paper and paperboard,-198
2007-12-01,Capital goods,Paper and paperboard,-164
2008-01-01,Capital goods,Paper and paperboard,-182
2008-02-01,Capital goods,Paper and paperboard,-190
2008-03-01,Capital goods,Paper and paperboard,-182
2008-04-01,Capital goods,Paper and paperboard,-189
2008-05-01,Capital goods,Paper and paperboard,-200
2008-06-01,Capital goods,Paper and paperboard,-186
2008-07-01,Capital goods,Paper and paperboard,-226
2008-08-01,Capital goods,Paper and paperboard,-215
2008-09-01,Capital goods,Paper and paperboard,-254
2008-10-01,Capital goods,Paper and paperboard,-269
2008-11-01,Capital goods,Paper and paperboard,-224
2008-12-01,Capital goods,Paper and paperboard,-188
2009-01-01,Capital goods,Paper and paperboard,-208
2009-02-01,Capital goods,Paper and paperboard,-176
2009-03-01,Capital goods,Paper and paperboard,-193
2009-04-01,Capital goods,Paper and paperboard,-162
2009-05-01,Capital goods,Paper and paperboard,-150
2009-06-01,Capital goods,Paper and paperboard,-150
2009-07-01,Capital goods,Paper and paperboard,-183
2009-08-01,Capital goods,Paper and paperboard,-179
2009-09-01,Capital goods,Paper and paperboard,-214
2009-10-01,Capital goods,Paper and paperboard,-218
2009-11-01,Capital goods,Paper and paperboard,-194
2009-12-01,Capital goods,Paper and paperboard,-184
2010-01-01,Capital goods,Paper and paperboard,-190
2010-02-01,Capital goods,Paper and paperboard,-181
2010-03-01,Capital goods,Paper and paperboard,-200
2010-04-01,Capital goods,Paper and paperboard,-187
2010-05-01,Capital goods,Paper and paperboard,-181
2010-06-01,Capital goods,Paper and paperboard,-199
2010-07-01,Capital goods,Paper and paperboard,-214
2010-08-01,Capital goods,Paper and paperboard,-230
2010-09-01,Capital goods,Paper and paperboard,-239
2010-10-01,Capital goods,Paper and paperboard,-219
2010-11-01,Capital goods,Paper and paperboard,-210
2010-12-01,Capital goods,Paper and paperboard,-187
2011-01-01,Capital goods,Paper and paperboard,-188
2011-02-01,Capital goods,Paper and paperboard,-168
2011-03-01,Capital goods,Paper and paperboard,-189
2011-04-01,Capital goods,Paper and paperboard,-155
2011-05-01,Capital goods,Paper and paperboard,-171
2011-06-01,Capital goods,Paper and paperboard,-181
2011-07-01,Capital goods,Paper and paperboard,-187
2011-08-01,Capital goods,Paper and paperboard,-212
2011-09-01,Capital goods,Paper and paperboard,-216
2011-10-01,Capital goods,Paper and paperboard,-202
2011-11-01,Capital goods,Paper and paperboard,-192
2011-12-01,Capital goods,Paper and paperboard,-156
2012-01-01,Capital goods,Paper and paperboard,-176
2012-02-01,Capital goods,Paper and paperboard,-167
2012-03-01,Capital goods,Paper and paperboard,-169
2012-04-01,Capital goods,Paper and paperboard,-161
2012-05-01,Capital goods,Paper and paperboard,-181
2012-06-01,Capital goods,Paper and paperboard,-159
2012-07-01,Capital goods,Paper and paperboard,-186
2012-08-01,Capital goods,Paper and paperboard,-209
2012-09-01,Capital goods,Paper and paperboard,-191
2012-10-01,Capital goods,Paper and paperboard,-223
2012-11-01,Capital goods,Paper and paperboard,-220
2012-12-01,Capital goods,Paper and paperboard,-167
2013-01-01,Capital goods,Paper and paperboard,-190
2013-02-01,Capital goods,Paper and paperboard,-163
2013-03-01,Capital goods,Paper and paperboard,-172
2013-04-01,Capital goods,Paper and paperboard,-157
2013-05-01,Capital goods,Paper and paperboard,-181
2013-06-01,Capital goods,Paper and paperboard,-151
2013-07-01,Capital goods,Paper and paperboard,-195
2013-08-01,Capital goods,Paper and paperboard,-199
2013-09-01,Capital goods,Paper and paperboard,-211
2013-10-01,Capital goods,Paper and paperboard,-221
2013-11-01,Capital goods,Paper and paperboard,-196
2013-12-01,Capital goods,Paper and paperboard,-157
2014-01-01,Capital goods,Paper and paperboard,-211
2014-02-01,Capital goods,Paper and paperboard,-184
2014-03-01,Capital goods,Paper and paperboard,-176
2014-04-01,Capital goods,Paper and paperboard,-189
2014-05-01,Capital goods,Paper and paperboard,-191
2014-06-01,Capital goods,Paper and paperboard,-178
2014-07-01,Capital goods,Paper and paperboard,-205
2014-08-01,Capital goods,Paper and paperboard,-202
2014-09-01,Capital goods,Paper and paperboard,-217
2014-10-01,Capital goods,Paper and paperboard,-226
2014-11-01,Capital goods,Paper and paperboard,-192
2014-12-01,Capital goods,Paper and paperboard,-175
2015-01-01,Capital goods,Paper and paperboard,-204
2015-02-01,Capital goods,Paper and paperboard,-193
2015-03-01,Capital goods,Paper and paperboard,-186
2015-04-01,Capital goods,Paper and paperboard,-188
2015-05-01,Capital goods,Paper and paperboard,-184
2015-06-01,Capital goods,Paper and paperboard,-200
2015-07-01,Capital goods,Paper and paperboard,-217
2015-08-01,Capital goods,Paper and paperboard,-212
2015-09-01,Capital goods,Paper and paperboard,-226
2015-10-01,Capital goods,Paper and paperboard,-245
2015-11-01,Capital goods,Paper and paperboard,-220
2015-12-01,Capital goods,Paper and paperboard,-201
2016-01-01,Capital goods,Paper and paperboard,-206
2016-02-01,Capital goods,Paper and paperboard,-217
2016-03-01,Capital goods,Paper and paperboard,-168
2016-04-01,Capital goods,Paper and paperboard,-174
2016-05-01,Capital goods,Paper and paperboard,-185
2016-06-01,Capital goods,Paper and paperboard,-201
2016-07-01,Capital goods,Paper and paperboard,-191
2016-08-01,Capital goods,Paper and paperboard,-219
2016-09-01,Capital goods,Paper and paperboard,-226
2016-10-01,Capital goods,Paper and paperboard,-210
2016-11-01,Capital goods,Paper and paperboard,-201
2016-12-01,Capital goods,Paper and paperboard,-170
2017-01-01,Capital goods,Paper and paperboard,-204
2017-02-01,Capital goods,Paper and paperboard,-169
2017-03-01,Capital goods,Paper and paperboard,-192
2017-04-01,Capital goods,Paper and paperboard,-164
2017-05-01,Capital goods,Paper and paperboard,-199
2017-06-01,Capital goods,Paper and paperboard,-198
2017-07-01,Capital goods,Paper and paperboard,-190
2017-08-01,Capital goods,Paper and paperboard,-202
2017-09-01,Capital goods,Paper and paperboard,-193
2017-10-01,Capital goods,Paper and paperboard,-212
2017-11-01,Capital goods,Paper and paperboard,-204
2017-12-01,Capital goods,Paper and paperboard,-177
2018-01-01,Capital goods,Paper and paperboard,-209
2018-02-01,Capital goods,Paper and paperboard,-190
2018-03-01,Capital goods,Paper and paperboard,-185
2018-04-01,Capital goods,Paper and paperboard,-178
2018-05-01,Capital goods,Paper and paperboard,-198
2018-06-01,Capital goods,Paper and paperboard,-200
2018-07-01,Capital goods,Paper and paperboard,-201
2018-08-01,Capital goods,Paper and paperboard,-222
2018-09-01,Capital goods,Paper and paperboard,-216
2018-10-01,Capital goods,Paper and paperboard,-260
2018-11-01,Capital goods,Paper and paperboard,-239
2018-12-01,Capital goods,Paper and paperboard,-179
2019-01-01,Capital goods,Paper and paperboard,-227
2019-02-01,Capital goods,Paper and paperboard,-193
2019-03-01,Capital goods,Paper and paperboard,-177
2019-04-01,Capital goods,Paper and paperboard,-191
2019-05-01,Capital goods,Paper and paperboard,-204
2019-06-01,Capital goods,Paper and paperboard,-191
2019-07-01,Capital goods,Paper and paperboard,-230
2019-08-01,Capital goods,Paper and paperboard,-205
2019-09-01,Capital goods,Paper and paperboard,-225
2019-10-01,Capital goods,Paper and paperboard,-246
2019-11-01,Capital goods,Paper and paperboard,-219
2019-12-01,Capital goods,Paper and paperboard,-168
2020-01-01,Capital goods,Paper and paperboard,-224
2020-02-01,Capital goods,Paper and paperboard,-174
2020-03-01,Capital goods,Paper and paperboard,-188
2020-04-01,Capital goods,Paper and paperboard,-203
2020-05-01,Capital goods,Paper and paperboard,-198
2020-06-01,Capital goods,Paper and paperboard,-209
2020-07-01,Capital goods,Paper and paperboard,-198
2020-08-01,Capital goods,Paper and paperboard,-172
2020-09-01,Capital goods,Paper and paperboard,-178
2020-10-01,Capital goods,Paper and paperboard,-204
2020-11-01,Capital goods,Paper and paperboard,-209
2020-12-01,Capital goods,Paper and paperboard,-180
2021-01-01,Capital goods,Paper and paperboard,-174
2021-02-01,Capital goods,Paper and paperboard,-168
2021-03-01,Capital goods,Paper and paperboard,-205
2021-04-01,Capital goods,Paper and paperboard,-167
2021-05-01,Capital goods,Paper and paperboard,-178
2021-06-01,Capital goods,Paper and paperboard,-188
2021-07-01,Capital goods,Paper and paperboard,-205
2021-08-01,Capital goods,Paper and paperboard,-197
2021-09-01,Capital goods,Paper and paperboard,-215
2021-10-01,Capital goods,Paper and paperboard,-210
2021-11-01,Capital goods,Paper and paperboard,-226
2021-12-01,Capital goods,Paper and paperboard,-216
2022-01-01,Capital goods,Paper and paperboard,-182
2022-02-01,Capital goods,Paper and paperboard,-205
2022-03-01,Capital goods,Paper and paperboard,-234
2022-04-01,Capital goods,Paper and paperboard,-183
2022-05-01,Capital goods,Paper and paperboard,-226
2022-06-01,Capital goods,Paper and paperboard,-228
2022-07-01,Capital goods,Paper and paperboard,-218
2022-08-01,Capital goods,Paper and paperboard,-255
2022-09-01,Capital goods,Paper and paperboard,-248
2022-10-01,Capital goods,Paper and paperboard,-291
2022-11-01,Capital goods,Paper and paperboard,-248
2022-12-01,Capital goods,Paper and paperboard,-196
2023-01-01,Capital goods,Paper and paperboard,-226
2023-02-01,Capital goods,Paper and paperboard,-193
2023-03-01,Capital goods,Paper and paperboard,-229
2023-04-01,Capital goods,Paper and paperboard,-199
2023-05-01,Capital goods,Paper and paperboard,-240
2023-06-01,Capital goods,Paper and paperboard,-225
2023-07-01,Capital goods,Paper and paperboard,-219
2023-08-01,Capital goods,Paper and paperboard,-242
2023-09-01,Capital goods,Paper and paperboard,-258
2023-10-01,Capital goods,Paper and paperboard,-235
2023-11-01,Capital goods,Paper and paperboard,-245
2023-12-01,Capital goods,Paper and paperboard,-203
2024-01-01,Capital goods,Paper and paperboard,-236
2024-02-01,Capital goods,Paper and paperboard,-248
2024-03-01,Capital goods,Paper and paperboard,-241
2024-04-01,Capital goods,Paper and paperboard,-230
2024-05-01,Capital goods,Paper and paperboard,-262
2024-06-01,Capital goods,Paper and paperboard,-217
2024-07-01,Capital goods,Paper and paperboard,-269
2024-08-01,Capital goods,Paper and paperboard,-247
2024-09-01,Capital goods,Paper and paperboard,-240
2024-10-01,Capital goods,Paper and paperboard,-269
2024-11-01,Capital goods,Paper and paperboard,-247
2024-12-01,Capital goods,Paper and paperboard,-233
2025-01-01,Capital goods,Paper and paperboard,-253
2025-02-01,Capital goods,Paper and paperboard,-244
2025-03-01,Capital goods,Paper and paperboard,-210
2025-04-01,Capital goods,Paper and paperboard,-220
2025-05-01,Capital goods,Paper and paperboard,-248
2025-06-01,Capital goods,Paper and paperboard,-223
2025-07-01,Capital goods,Paper and paperboard,-230
2025-08-01,Capital goods,Paper and paperboard,-245
1981-07-01,Capital goods,Textile yarn and fabrics,-70
1981-08-01,Capital goods,Textile yarn and fabrics,-70
1981-09-01,Capital goods,Textile yarn and fabrics,-70
1981-10-01,Capital goods,Textile yarn and fabrics,-70
1981-11-01,Capital goods,Textile yarn and fabrics,-77
1981-12-01,Capital goods,Textile yarn and fabrics,-57
1982-01-01,Capital goods,Textile yarn and fabrics,-66
1982-02-01,Capital goods,Textile yarn and fabrics,-80
1982-03-01,Capital goods,Textile yarn and fabrics,-86
1982-04-01,Capital goods,Textile yarn and fabrics,-67
1982-05-01,Capital goods,Textile yarn and fabrics,-77
1982-06-01,Capital goods,Textile yarn and fabrics,-83
1982-07-01,Capital goods,Textile yarn and fabrics,-77
1982-08-01,Capital goods,Textile yarn and fabrics,-71
1982-09-01,Capital goods,Textile yarn and fabrics,-68
1982-10-01,Capital goods,Textile yarn and fabrics,-71
1982-11-01,Capital goods,Textile yarn and fabrics,-80
1982-12-01,Capital goods,Textile yarn and fabrics,-58
1983-01-01,Capital goods,Textile yarn and fabrics,-55
1983-02-01,Capital goods,Textile yarn and fabrics,-56
1983-03-01,Capital goods,Textile yarn and fabrics,-66
1983-04-01,Capital goods,Textile yarn and fabrics,-59
1983-05-01,Capital goods,Textile yarn and fabrics,-74
1983-06-01,Capital goods,Textile yarn and fabrics,-76
1983-07-01,Capital goods,Textile yarn and fabrics,-82
1983-08-01,Capital goods,Textile yarn and fabrics,-90
1983-09-01,Capital goods,Textile yarn and fabrics,-84
1983-10-01,Capital goods,Textile yarn and fabrics,-82
1983-11-01,Capital goods,Textile yarn and fabrics,-96
1983-12-01,Capital goods,Textile yarn and fabrics,-76
1984-01-01,Capital goods,Textile yarn and fabrics,-87
1984-02-01,Capital goods,Textile yarn and fabrics,-100
1984-03-01,Capital goods,Textile yarn and fabrics,-89
1984-04-01,Capital goods,Textile yarn and fabrics,-71
1984-05-01,Capital goods,Textile yarn and fabrics,-115
1984-06-01,Capital goods,Textile yarn and fabrics,-105
1984-07-01,Capital goods,Textile yarn and fabrics,-108
1984-08-01,Capital goods,Textile yarn and fabrics,-111
1984-09-01,Capital goods,Textile yarn and fabrics,-102
1984-10-01,Capital goods,Textile yarn and fabrics,-105
1984-11-01,Capital goods,Textile yarn and fabrics,-98
1984-12-01,Capital goods,Textile yarn and fabrics,-79
1985-01-01,Capital goods,Textile yarn and fabrics,-74
1985-02-01,Capital goods,Textile yarn and fabrics,-98
1985-03-01,Capital goods,Textile yarn and fabrics,-90
1985-04-01,Capital goods,Textile yarn and fabrics,-88
1985-05-01,Capital goods,Textile yarn and fabrics,-120
1985-06-01,Capital goods,Textile yarn and fabrics,-112
1985-07-01,Capital goods,Textile yarn and fabrics,-122
1985-08-01,Capital goods,Textile yarn and fabrics,-124
1985-09-01,Capital goods,Textile yarn and fabrics,-104
1985-10-01,Capital goods,Textile yarn and fabrics,-119
1985-11-01,Capital goods,Textile yarn and fabrics,-116
1985-12-01,Capital goods,Textile yarn and fabrics,-107
1986-01-01,Capital goods,Textile yarn and fabrics,-117
1986-02-01,Capital goods,Textile yarn and fabrics,-106
1986-03-01,Capital goods,Textile yarn and fabrics,-94
1986-04-01,Capital goods,Textile yarn and fabrics,-125
1986-05-01,Capital goods,Textile yarn and fabrics,-117
1986-06-01,Capital goods,Textile yarn and fabrics,-114
1986-07-01,Capital goods,Textile yarn and fabrics,-137
1986-08-01,Capital goods,Textile yarn and fabrics,-127
1986-09-01,Capital goods,Textile yarn and fabrics,-135
1986-10-01,Capital goods,Textile yarn and fabrics,-136
1986-11-01,Capital goods,Textile yarn and fabrics,-115
1986-12-01,Capital goods,Textile yarn and fabrics,-125
1987-01-01,Capital goods,Textile yarn and fabrics,-115
1987-02-01,Capital goods,Textile yarn and fabrics,-119
1987-03-01,Capital goods,Textile yarn and fabrics,-130
1987-04-01,Capital goods,Textile yarn and fabrics,-121
1987-05-01,Capital goods,Textile yarn and fabrics,-138
1987-06-01,Capital goods,Textile yarn and fabrics,-148
1987-07-01,Capital goods,Textile yarn and fabrics,-160
1987-08-01,Capital goods,Textile yarn and fabrics,-138
1987-09-01,Capital goods,Textile yarn and fabrics,-141
1987-10-01,Capital goods,Textile yarn and fabrics,-140
1987-11-01,Capital goods,Textile yarn and fabrics,-141
1987-12-01,Capital goods,Textile yarn and fabrics,-130
1988-01-01,Capital goods,Textile yarn and fabrics,-108
1988-02-01,Capital goods,Textile yarn and fabrics,-135
1988-03-01,Capital goods,Textile yarn and fabrics,-137
1988-04-01,Capital goods,Textile yarn and fabrics,-125
1988-05-01,Capital goods,Textile yarn and fabrics,-152
1988-06-01,Capital goods,Textile yarn and fabrics,-130
1988-07-01,Capital goods,Textile yarn and fabrics,-144
1988-08-01,Capital goods,Textile yarn and fabrics,-160
1988-09-01,Capital goods,Textile yarn and fabrics,-135
1988-10-01,Capital goods,Textile yarn and fabrics,-145
1988-11-01,Capital goods,Textile yarn and fabrics,-139
1988-12-01,Capital goods,Textile yarn and fabrics,-120
1989-01-01,Capital goods,Textile yarn and fabrics,-131
1989-02-01,Capital goods,Textile yarn and fabrics,-130
1989-03-01,Capital goods,Textile yarn and fabrics,-130
1989-04-01,Capital goods,Textile yarn and fabrics,-134
1989-05-01,Capital goods,Textile yarn and fabrics,-153
1989-06-01,Capital goods,Textile yarn and fabrics,-148
1989-07-01,Capital goods,Textile yarn and fabrics,-153
1989-08-01,Capital goods,Textile yarn and fabrics,-167
1989-09-01,Capital goods,Textile yarn and fabrics,-133
1989-10-01,Capital goods,Textile yarn and fabrics,-148
1989-11-01,Capital goods,Textile yarn and fabrics,-140
1989-12-01,Capital goods,Textile yarn and fabrics,-107
1990-01-01,Capital goods,Textile yarn and fabrics,-130
1990-02-01,Capital goods,Textile yarn and fabrics,-117
1990-03-01,Capital goods,Textile yarn and fabrics,-127
1990-04-01,Capital goods,Textile yarn and fabrics,-108
1990-05-01,Capital goods,Textile yarn and fabrics,-141
1990-06-01,Capital goods,Textile yarn and fabrics,-115
1990-07-01,Capital goods,Textile yarn and fabrics,-148
1990-08-01,Capital goods,Textile yarn and fabrics,-143
1990-09-01,Capital goods,Textile yarn and fabrics,-116
1990-10-01,Capital goods,Textile yarn and fabrics,-138
1990-11-01,Capital goods,Textile yarn and fabrics,-134
1990-12-01,Capital goods,Textile yarn and fabrics,-91
1991-01-01,Capital goods,Textile yarn and fabrics,-137
1991-02-01,Capital goods,Textile yarn and fabrics,-119
1991-03-01,Capital goods,Textile yarn and fabrics,-106
1991-04-01,Capital goods,Textile yarn and fabrics,-124
1991-05-01,Capital goods,Textile yarn and fabrics,-136
1991-06-01,Capital goods,Textile yarn and fabrics,-125
1991-07-01,Capital goods,Textile yarn and fabrics,-162
1991-08-01,Capital goods,Textile yarn and fabrics,-142
1991-09-01,Capital goods,Textile yarn and fabrics,-135
1991-10-01,Capital goods,Textile yarn and fabrics,-158
1991-11-01,Capital goods,Textile yarn and fabrics,-137
1991-12-01,Capital goods,Textile yarn and fabrics,-112
1992-01-01,Capital goods,Textile yarn and fabrics,-146
1992-02-01,Capital goods,Textile yarn and fabrics,-140
1992-03-01,Capital goods,Textile yarn and fabrics,-144
1992-04-01,Capital goods,Textile yarn and fabrics,-131
1992-05-01,Capital goods,Textile yarn and fabrics,-134
1992-06-01,Capital goods,Textile yarn and fabrics,-140
1992-07-01,Capital goods,Textile yarn and fabrics,-160
1992-08-01,Capital goods,Textile yarn and fabrics,-141
1992-09-01,Capital goods,Textile yarn and fabrics,-151
1992-10-01,Capital goods,Textile yarn and fabrics,-157
1992-11-01,Capital goods,Textile yarn and fabrics,-155
1992-12-01,Capital goods,Textile yarn and fabrics,-126
1993-01-01,Capital goods,Textile yarn and fabrics,-138
1993-02-01,Capital goods,Textile yarn and fabrics,-130
1993-03-01,Capital goods,Textile yarn and fabrics,-152
1993-04-01,Capital goods,Textile yarn and fabrics,-142
1993-05-01,Capital goods,Textile yarn and fabrics,-151
1993-06-01,Capital goods,Textile yarn and fabrics,-160
1993-07-01,Capital goods,Textile yarn and fabrics,-183
1993-08-01,Capital goods,Textile yarn and fabrics,-162
1993-09-01,Capital goods,Textile yarn and fabrics,-159
1993-10-01,Capital goods,Textile yarn and fabrics,-153
1993-11-01,Capital goods,Textile yarn and fabrics,-162
1993-12-01,Capital goods,Textile yarn and fabrics,-133
1994-01-01,Capital goods,Textile yarn and fabrics,-139
1994-02-01,Capital goods,Textile yarn and fabrics,-134
1994-03-01,Capital goods,Textile yarn and fabrics,-160
1994-04-01,Capital goods,Textile yarn and fabrics,-144
1994-05-01,Capital goods,Textile yarn and fabrics,-173
1994-06-01,Capital goods,Textile yarn and fabrics,-162
1994-07-01,Capital goods,Textile yarn and fabrics,-190
1994-08-01,Capital goods,Textile yarn and fabrics,-183
1994-09-01,Capital goods,Textile yarn and fabrics,-175
1994-10-01,Capital goods,Textile yarn and fabrics,-173
1994-11-01,Capital goods,Textile yarn and fabrics,-191
1994-12-01,Capital goods,Textile yarn and fabrics,-139
1995-01-01,Capital goods,Textile yarn and fabrics,-170
1995-02-01,Capital goods,Textile yarn and fabrics,-142
1995-03-01,Capital goods,Textile yarn and fabrics,-175
1995-04-01,Capital goods,Textile yarn and fabrics,-137
1995-05-01,Capital goods,Textile yarn and fabrics,-194
1995-06-01,Capital goods,Textile yarn and fabrics,-165
1995-07-01,Capital goods,Textile yarn and fabrics,-189
1995-08-01,Capital goods,Textile yarn and fabrics,-188
1995-09-01,Capital goods,Textile yarn and fabrics,-154
1995-10-01,Capital goods,Textile yarn and fabrics,-167
1995-11-01,Capital goods,Textile yarn and fabrics,-172
1995-12-01,Capital goods,Textile yarn and fabrics,-137
1996-01-01,Capital goods,Textile yarn and fabrics,-167
1996-02-01,Capital goods,Textile yarn and fabrics,-151
1996-03-01,Capital goods,Textile yarn and fabrics,-142
1996-04-01,Capital goods,Textile yarn and fabrics,-141
1996-05-01,Capital goods,Textile yarn and fabrics,-172
1996-06-01,Capital goods,Textile yarn and fabrics,-143
1996-07-01,Capital goods,Textile yarn and fabrics,-182
1996-08-01,Capital goods,Textile yarn and fabrics,-158
1996-09-01,Capital goods,Textile yarn and fabrics,-162
1996-10-01,Capital goods,Textile yarn and fabrics,-159
1996-11-01,Capital goods,Textile yarn and fabrics,-151
1996-12-01,Capital goods,Textile yarn and fabrics,-128
1997-01-01,Capital goods,Textile yarn and fabrics,-157
1997-02-01,Capital goods,Textile yarn and fabrics,-141
1997-03-01,Capital goods,Textile yarn and fabrics,-119
1997-04-01,Capital goods,Textile yarn and fabrics,-151
1997-05-01,Capital goods,Textile yarn and fabrics,-158
1997-06-01,Capital goods,Textile yarn and fabrics,-152
1997-07-01,Capital goods,Textile yarn and fabrics,-189
1997-08-01,Capital goods,Textile yarn and fabrics,-159
1997-09-01,Capital goods,Textile yarn and fabrics,-167
1997-10-01,Capital goods,Textile yarn and fabrics,-173
1997-11-01,Capital goods,Textile yarn and fabrics,-165
1997-12-01,Capital goods,Textile yarn and fabrics,-158
1998-01-01,Capital goods,Textile yarn and fabrics,-175
1998-02-01,Capital goods,Textile yarn and fabrics,-155
1998-03-01,Capital goods,Textile yarn and fabrics,-168
1998-04-01,Capital goods,Textile yarn and fabrics,-150
1998-05-01,Capital goods,Textile yarn and fabrics,-163
1998-06-01,Capital goods,Textile yarn and fabrics,-183
1998-07-01,Capital goods,Textile yarn and fabrics,-212
